wikiStats|hr

redirects|983
p|slika_opis|204
p|upravni_oblik|13
p|glavni_grad|203
p|titula_vladara|21
p|ime|215
p|komentar|6
p|površina|204

template|Predložak:Starbox character
count|14
properties|4
p|b-v|14
p|class|14
p|u-b|14
p|variable|14

template|Predložak:Infookvir teleskop
count|4
properties|15
p|slika|2
p|dovrsen|3
p|promjer|3
p|radni dio spektra|3
p|povrsina|2
p|efektivna kutna razlucivost|1
p|zarisna duljina|3
p|tekst ispod slike|3
p|sirina slike u px|3
p|postolje|3
p|internet|3
p|organizacija|3
p|stil|3
p|lokacija|3
p|kupola|3

template|Predložak:Infookvir plemić
count|6
properties|7
p|titula|2
p|opis|1
p|slika|3
p|veličina|4
p|dužnosti|0
p|matična kuća|0
p|ime|5

template|Predložak:Funkcija
count|5
properties|28
p|kut u nuli|3
p|slika|4
p|zaglavlje2|4
p|vr4|0
p|f1|0
p|zaglavlje3|4
p|parnost|3
p|vr2|0
p|f5|0
p|vr3|0
p|f3|0
p|vr5|0
p|domena|0
p|vr1|0
p|nule|4
p|kodomena|0
p|nestižnice|0
p|f4|0
p|napomene|4
p|prijevoji|4
p|bminus|0
p|lmin|0
p|ime|4
p|lmaks|0
p|zaglavlje1|4
p|period|4
p|bplus|0
p|f2|0

template|Predložak:Infookvir likovni umjetnik
count|414
properties|6
p|opis|271
p|slika|332
p|veličina|244
p|rođenje|406
p|potpis|42
p|ime|413

template|Predložak:Infookvir strip
count|5
properties|7
p|slika|2
p|ime stripa|4
p|web stranica|4
p|teme|4
p|autor|4
p|početak|4
p|raspored|3

template|Predložak:Infookvir Naruto
count|7
properties|9
p|slika|6
p|opis_slike|5
p|težina|6
p|prijašnji_tim|6
p|ime_izvornik|2
p|prvo_pojavljivanje|6
p|glas_sad|5
p|ime|6
p|jutsu|5

template|Predložak:Infobox Čestice
count|5
properties|50
p|masa|4
p|opis|0
p|slika|3
p|vršnost|0
p|br_spin_stanje|0
p|stranost|0
p|električna_polarizabilnost|0
p|magnetski_moment|1
p|simbol|4
p|naboj_radius|0
p|hipernaboj|0
p|c_paritet|0
p|šarmantnost|0
p|slab_izospin_3|0
p|magnetska_polarizabilnost|0
p|B-L|0
p|r_paritet|0
p|spin|4
p|kompozicija|4
p|boja_naboj|0
p|dubina|0
p|širina|0
p|porodica|4
p|izospin_3|0
p|električni_dipolni_moment|0
p|otkriven|4
p|električni_naboj|4
p|antičestica|4
p|barion_br|0
p|statistika|4
p|br_tip|0
p|status|0
p|slab_hipernaboj|0
p|paritet|0
p|grupa|4
p|X_naboj|0
p|međudjelovanje|4
p|obitelj|0
p|teoretiziran|3
p|raspad_čestica|0
p|g_paritet|0
p|čestica|0
p|ime|4
p|slab_izospin|0
p|kiralnost|0
p|klasifikacija|0
p|lepton_br|0
p|vrijeme_poluraspada|2
p|izospin|0
p|održana_simetrija|0

template|Predložak:Infookvir hokejski klub
count|36
properties|19
p|dvorana|32
p|slika dresa|0
p|kapacitet dvorane|28
p|slika|13
p|web-stranica|17
p|trener|26
p|liga|33
p|kapetan|12
p|suradnja|5
p|godina umirovljenja|0
p|boja|1
p|ime kluba|35
p|slika_dresa|9
p|grad/država |0
p|glavni menadžer|3
p|sezona|2
p|nadimak|21
p|direktor|14
p|godina osnivanja|35

template|Predložak:Infookvir naselje u Hrvatskoj
count|6339
properties|17
p|brojstan|4581
p|svetac|3
p|slika|465
p|naziv karte2|3702
p|nadvisina|1506
p|karta2|3784
p|domaćinstva|3754
p|z. širina|5584
p|karta|133
p|z. dužina|5585
p|slika_širina|7
p|slika_opis|392
p|ime|6338
p|površina|1106
p|gustoća|930
p|županija|6162
p|naziv karte|127

template|Predložak:Infookvir književnik
count|601
properties|9
p|Ime|598
p|slika|360
p|nagrade|151
p|opis slike|151
p|veličina|112
p|puno ime|351
p|djela|191
p|fusnote|0
p|potpis|35

template|Predložak:Infookvir NBA Draft
count|4
properties|7
p|image|0
p|mreže|3
p|datum|3
p|mjesto|3
p|vrijeme|3
p|godina|3
p|prvi|3

template|Predložak:Infookvir država Meksika
count|32
properties|20
p|stanovništvo|31
p|poveznica grb|31
p|najviši vrh ime|30
p|broj općina|30
p|datum ustrojstva|30
p|guverner|31
p|službeno ime|31
p|najviši vrh metara|30
p|vremenska zona|31
p|zemljopisna dužina|30
p|geslo|0
p|grb|31
p|karta|31
p|glavni grad|31
p|uobičajna kratica|30
p|himna|3
p|kratica ISO|31
p|površina|31
p|gustoća|31
p|zemljopisna širina|30

template|Predložak:Infookvir paravojna organizacija
count|14
properties|5
p|opis|4
p|logotip|9
p|aktivnost|10
p|napadi|2
p|ime|13

template|Predložak:Infookvir košarkaški trener
count|18
properties|14
p|država|5
p|medalje|0
p|slika|9
p|nagrade|8
p|mjesto_smrti|1
p|mjesto_rođenja|8
p|1|0
p|visina|12
p|slika_širina|4
p|slika_opis|3
p|2|0
p|datum_smrti|1
p|ime|17
p|3|0

template|Predložak:Infookvir kineske pokrajine
count|28
properties|28
p|narodi|27
p|HDI|27
p|god_popisa|27
p|slika|27
p|najveći grad|27
p|guverner|27
p|službeni jezici i dijalekti|27
p|web stranica|27
p|površ_br|27
p|ime_genitiv|27
p|izvorno ime|27
p|stanovnika|27
p|ISO|27
p|gust_br|27
p|vrsta uprave|27
p|broj prefektura|27
p|broj županija|27
p|partijski sekretar|27
p|broj gradova|27
p|pinyin|27
p|gust_naseljen|27
p|slika2|27
p|ime|27
p|sjedište|27
p|stan_br|27
p|HDI_rang|27
p|površina|27
p|HDI_godina|27

template|Predložak:Multiple image
count|17
properties|35
p|width3|4
p|caption2|14
p|image1|16
p|alt3|0
p|image4|8
p|footer_background|0
p|align|16
p|direction|16
p|link2|0
p|caption3|6
p|alt2|1
p|link3|0
p|alt5|0
p|image3|8
p|header_align|6
p|link1|0
p|footer_align|7
p|background color|0
p|width4|4
p|image5|6
p|width1|5
p|link4|0
p|caption4|6
p|header|2
p|alt4|0
p|image2|16
p|alt1|1
p|header_background|0
p|caption1|14
p|width5|4
p|link5|0
p|width|11
p|caption5|5
p|footer|2
p|width2|5

template|Predložak:Infookvir lijek
count|22
properties|73
p|metabolism|16
p|elimination_half-life|19
p|CAS_number|21
p|synonyms|1
p|pregnancy_US|0
p|pregnancy_category|22
p|class2|0
p|melting_point|0
p|source|0
p|dependency_liability|0
p|ATC_prefix|21
p|melting_high|0
p|specific_rotation|0
p|Cl|3
p|Tc|0
p|licence_US|0
p|Gd|0
p|N|20
p|image|0
p|ATC_supplemental|1
p|drug_name|0
p|component3|0
p|Pt|0
p|F|3
p|solubility|0
p|Au|0
p|trgovacki_RH|20
p|class1|0
p|Na|0
p|imagename|0
p|CAS_supplemental|0
p|excretion|16
p|protein_bound|14
p|status_HR|22
p|licence_EU|0
p|component2|0
p|Zn|0
p|Mn|0
p|boiling_point|0
p|I|0
p|Co|0
p|bioavailability|17
p|Se|0
p|class4|0
p|sec_combustion|0
p|component1|0
p|molecular_weight|22
p|density|0
p|DrugBank|17
p|P|0
p|chemical_formula|0
p|melting_notes|0
p|smiles|1
p|Br|0
p|C|22
p|charge|1
p|ATC_suffix|21
p|class3|0
p|IUPAC_name|20
p|target|0
p|H|22
p|image2|11
p|PubChem|21
p|pregnancy_AU|0
p|type|0
p|As|0
p|registracija_RH|22
p|component4|0
p|boiling_notes|0
p|width|12
p|routes_of_administration|22
p|O|20
p|S|8

template|Predložak:Infookvir švicarski kanton
count|21
properties|13
p|skraćenica|21
p|stanovništvo|21
p|kanton|21
p|broj općina|19
p|godina popisa|21
p|jezici|21
p|godina pristupa|21
p|zemljovid|21
p|grb|21
p|karta|21
p|glavni grad|21
p|površina|21
p|gustoća|21

template|Predložak:Infookvir MMA manifestacija
count|13
properties|6
p|slika|13
p|datum|13
p|grad|13
p|organizacija|13
p|arena|13
p|ime|13

template|Predložak:Infookvir liga
count|7
properties|18
p|slika|0
p|šport|6
p|države|3
p|viša_liga|0
p|rang|4
p|ugašena|1
p|službena_stranica|5
p|domaći_kupovi|1
p|prvaci|6
p|broj_skupina|0
p|broj_klubova|4
p|međunarodni_kupovi|2
p|niža_liga|2
p|osnovana|6
p|prvaci_sezone|6
p|ime|6
p|sezona|1
p|najuspješniji_klub|5

template|Predložak:Infookvir auto model generacije
count|73
properties|8
p|Proizvođač|71
p|Predhodnik|49
p|do|15
p|Slično|55
p|od|72
p|Model|71
p|Platforma|2
p|Marka|72

template|Predložak:Infookvir vrijeme
count|52
properties|81
p|Svi_sr_min|48
p|Lip_aps_min|2
p|Kol_sr_maks|48
p|Kol_sr_min|48
p|Tra_obo|49
p|Stu_sr_min|48
p|Velj_sr|42
p|Lis_aps_min|2
p|Ruj_aps_maks|2
p|Svi_aps_maks|2
p|Velj_aps_maks|2
p|Ožu_sr_maks|48
p|Kol_sr|42
p|Svi_sr|42
p|Srp_sr|42
p|Ožu_sr_min|48
p|Lis_sr|42
p|Stu_aps_min|2
p|Kol_aps_maks|2
p|mjesto akuzativ|2
p|Pro_aps_maks|2
p|Velj_sr_maks|48
p|Svi_aps_min|2
p|Ruj_sr|42
p|Tra_sr_maks|48
p|Srp_obo|49
p|Pro_obo|49
p|Svi_obo|49
p|Lip_obo|49
p|Tra_sr_min|48
p|mjesto|50
p|Sij_aps_maks|2
p|Pro_aps_min|2
p|Lis_sr_min|48
p|Ožu_obo|49
p|Lip_sr|42
p|Ruj_obo|49
p|Ruj_aps_min|2
p|God_aps_maks|2
p|Sij_sr|42
p|Stu_sr|42
p|Sij_sr_maks|48
p|Sij_aps_min|2
p|Kol_obo|49
p|Svi_sr_maks|48
p|Lis_sr_maks|48
p|Ožu_aps_min|2
p|Tra_aps_maks|2
p|Lip_aps_maks|2
p|Lis_obo|49
p|Ruj_sr_min|48
p|Srp_sr_min|48
p|Pro_sr|42
p|Pro_sr_min|48
p|Stu_obo|49
p|Lip_sr_maks|48
p|Lis_aps_maks|2
p|God_sr_min|50
p|Sij_obo|49
p|Sij_sr_min|48
p|Stu_sr_maks|48
p|Velj_obo|49
p|Srp_aps_maks|2
p|God_sr|42
p|Velj_aps_min|2
p|Stu_aps_maks|2
p|God_obo|51
p|Ožu_sr|42
p|God_sr_maks|50
p|Srp_aps_min|2
p|Ruj_sr_maks|48
p|Tra_aps_min|2
p|Srp_sr_maks|48
p|God_aps_min|2
p|Kol_aps_min|2
p|Lip_sr_min|48
p|Pro_sr_maks|48
p|Izvor|45
p|Tra_sr|42
p|Ožu_aps_maks|2
p|Velj_sr_min|48

template|Predložak:Starbox astrometry
count|14
properties|8
p|dist_ly|14
p|prop_mo_ra|14
p|absmag_v|14
p|radial_v|14
p|p_error|13
p|dist_pc|14
p|parallax|14
p|prop_mo_dec|14

template|Predložak:Infookvir Vojna građevina
count|33
properties|31
p|used|31
p|coordinates|0
p|map_size|0
p|partof|28
p|name|32
p|caption2|1
p|built|32
p|location|32
p|map_caption|0
p|latitude|0
p|current_commander|0
p|materials|32
p|image|0
p|occupants|1
p|controlledby|23
p|height|0
p|builder|28
p|longitude|0
p|code|0
p|garrison|0
p|commanders|0
p|ownership|0
p|condition|32
p|open_to_public|30
p|caption|11
p|map_type|0
p|image2|1
p|type|31
p|demolished|2
p|battles|25
p|events|9

template|Predložak:Infookvir naselje na Krku
count|1
properties|12
p|brojstan|0
p|slika|1
p|nadvisina|0
p|domaćinstva|0
p|z. širina|1
p|z. dužina|1
p|slika_širina|0
p|slika_opis|0
p|ime|1
p|površina|0
p|gustoća|0
p|županija|0

template|Predložak:Infookvir sir
count|8
properties|18
p|pokrajina|6
p|slika|6
p|mast_suh|1
p|kalcij|1
p|tekstura|5
p|starenje|1
p|mlijeko|7
p|obrada|1
p|zemlja|7
p|bjelan|1
p|pv|1
p|vrsta|1
p|boja|0
p|trajanje|4
p|fosfor|1
p|energija|1
p|masti|1
p|ime|7

template|Predložak:Infookvir diskografska kuća
count|2
properties|8
p|distributer|1
p|mjesto|2
p|logo|0
p|webstranica|2
p|osnivanje|2
p|osnivač|2
p|ime|2
p|žanr|2

template|Predložak:Infookvir bivši vozač F1
count|69
properties|16
p|Prvenstva|68
p|Ime|68
p|Aktivne godine|68
p|Podiji|68
p|Utrke|68
p|Zadnja pobjeda|43
p|Pobjede|67
p|Državljanstvo|65
p|Zadnja utrka|67
p|Momčad(i)|68
p|Opis slike|24
p|Prva utrka|67
p|Prvo sm|67
p|Prva pobjeda|43
p|Bodovi|67
p|Najbrži krugovi|66

template|Predložak:Lokacijska karta
count|186
properties|22
p|lon_dir|45
p|lon_deg|45
p|lat_sec|45
p|lat_deg|45
p|border|0
p|float|75
p|background|4
p|lon_sec|45
p|label|155
p|lon_min|45
p|long|115
p|alt|0
p|caption|149
p|AlternativeMap|43
p|label_size|0
p|lat_min|45
p|position|73
p|lat_dir|45
p|marksize|44
p|mark|44
p|width|73
p|lat|115

template|Predložak:Zvuk 2
count|14
properties|7
p|opis|0
p|ogg|0
p|ime datoteke|0
p|naslov|13
p|helpnote|0
p|položaj|11
p|width|0

template|Predložak:Taksokvir
count|3822
properties|157
p|superphylum_autorstvo|1
p|species|2280
p|raznolikost poveznica|0
p|subfamilia_autorstvo|34
p|dvoimeno_autorstvo|1461
p|tribus_autorstvo|5
p|troimeno2|0
p|dvoimeno2_autorstvo|0
p|slika|3134
p|nesvrstani_familia|11
p|nesvrstani_divisio_autorstvo|0
p|superfamilia_autorstvo|14
p|tip_species|47
p|zoodivisio_autorstvo|0
p|karta_raspon2_opis|1
p|nesvrstani_subfamilia_autorstvo|0
p|divisio_autorstvo|3
p|zoosectio|1
p|izumrli|10
p|ordo_autorstvo|130
p|infraordo_autorstvo|10
p|karta_raspon4|0
p|zoosubsectio_autorstvo|0
p|subgenus_autorstvo|2
p|subordo|464
p|subclassis_autorstvo|8
p|zoosectio_autorstvo|0
p|superregnum_autorstvo|0
p|slika2_opis|28
p|subphylum_autorstvo|8
p|status_bilj|0
p|subregnum_autorstvo|0
p|infraphylum|86
p|karta_raspon3_opis|0
p|karta_raspon|461
p|sectio|20
p|tribus|188
p|microphylum|0
p|nesvrstani_divisio|12
p|nesvrstani_phylum|16
p|niz_autorstvo|0
p|nesvrstani_subfamilia|0
p|supertribus_autorstvo|0
p|tip_genus|0
p|dvoimeno|2063
p|genus_autorstvo|619
p|nanophylum|0
p|infraclassis_autorstvo|5
p|superdivisio_autorstvo|1
p|divisio|813
p|karta_raspon_širina|336
p|troimeno4_autorstvo|0
p|species_skup|0
p|magnordo|1
p|subsectio|0
p|infraordo|66
p|subphylum|427
p|phylum|2866
p|subdivisio|11
p|subregnum|67
p|naziv|3804
p|karta_raspon3|1
p|subspecies_autorstvo|9
p|species_autorstvo|62
p|srodstvo_autorstvo|0
p|genus2|0
p|subordo_autorstvo|26
p|nanophylum_autorstvo|0
p|zoosubsectio|2
p|superregnum|7
p|nesvrstani_classis|19
p|skupina_virusa|16
p|dvoimeno2|0
p|ordo|3615
p|troimeno4|0
p|nesvrstani_phylum_autorstvo|1
p|type_genus_autorstvo|0
p|karta raspon2|0
p|species_skup_autorstvo|0
p|parvordo|10
p|subdivisio_autorstvo|0
p|genus|2974
p|subfamilia|676
p|supertribus|0
p|domena|73
p|dvoimeno3_autorstvo|0
p|tip_species_autorstvo|41
p|sinonimi|551
p|species_skupina_autorstvo|0
p|superclassis_autorstvo|4
p|dvoimeno4_autorstvo|0
p|boja|3810
p|superordo|257
p|familia|3381
p|superclassis|92
p|status|913
p|phylum_autorstvo|34
p|slika2|33
p|superfamilia|190
p|superphylum|50
p|infraclassis|89
p|karta_raspon3_širina|1
p|karta_raspon2_širina|1
p|nesvrstani_familia_autorstvo|0
p|karta raspon3|0
p|subspecies|81
p|slika_širina|2983
p|microphylum_autorstvo|0
p|slika_opis|2297
p|regnum_autorstvo|6
p|supersectio_autorstvo|0
p|alliance|0
p|troimeno2_autorstvo|0
p|species_skupina|0
p|karta_raspon2|1
p|dvoimeno3|0
p|nesvrstani_ordo_autorstvo|1
p|classis_autorstvo|42
p|nesvrstani_classis_autorstvo|0
p|raspon_fosila|321
p|superordo_autorstvo|4
p|nesvrstani_ordo|15
p|srodstvo|0
p|domena_autorstvo|2
p|supersectio|23
p|razdioba_stupanj|1299
p|subtribus|10
p|niz|0
p|subgenus|55
p|species_podskupina|0
p|subsectio_autorstvo|0
p|infraphylum_autorstvo|0
p|troimeno3|0
p|regnum|3762
p|troimeno3_autorstvo|0
p|subclassis|253
p|dvoimeno4|0
p|familia_autorstvo|320
p|karta_raspon_opis|406
p|genus2_autorstvo|1
p|species_podskupina_autorstvo|0
p|troimeno_autorstvo|51
p|karta_raspon4_širina|0
p|karta_raspon4_opis|0
p|subtribus_autorstvo|1
p|razdioba|1269
p|karta raspon|0
p|raznolikost|17
p|troimeno|78
p|slika2_širina|20
p|zoodivisio|0
p|parvordo_autorstvo|1
p|superdivisio|10
p|magnordo_autorstvo|0
p|sectio_autorstvo|0
p|karta raspon4|0
p|classis|3566

template|Predložak:Infookvir svetica
count|21
properties|5
p|slika|16
p|opis_slike|9
p|naslov|3
p|glavna svetišta|4
p|ime|20

template|Predložak:Infookvir hokejaš
count|168
properties|13
p|država|8
p|slika|119
p|ime_i_prezime|51
p|mjesto_smrti|0
p|web stranica|2
p|broj|88
p|liga|157
p|mjesto_rođenja|153
p|klub|155
p|visina|162
p|slika_širina|91
p|slika_opis|8
p|datum_smrti|0

template|Predložak:Infookvir sezona nogometne lige
count|104
properties|28
p|utakmica|88
p|niz poraza|18
p|promovirani|21
p|prosječna posjećenost|19
p|kontinentalni kup2|34
p|najbolji strijelac|73
p|kontinentalni kup1|36
p|prethodna sezona|97
p|niz neporaženosti|30
p|najmanja posjećenost|6
p|natjecanje|103
p|degradirani|43
p|kontinentalni kup3|13
p|golova|92
p|pobjednički niz|30
p|kvalifikanti kup2|32
p|kvalifikanti kup4|1
p|prvaci|96
p|kontinentalni kup4|1
p|prosjek golova|92
p|najefikasnija utakmica|38
p|kvalifikanti kup1|34
p|najveća posjećenost|10
p|kvalifikanti kup3|13
p|sljedeća sezona|97
p|najveća gostujuća pobjeda|52
p|sezona|103
p|najveća domaća pobjeda|54

template|Predložak:Infookvir slika
count|126
properties|9
p|slika|124
p|širina|122
p|grad|116
p|autor|125
p|visina|122
p|slika_širina|106
p|godina|125
p|tip|119
p|ime|125

template|Predložak:Fs player
count|12
properties|5
p|ostao1|0
p|poz|12
p|br|11
p|nac|0
p|ime|12

template|Predložak:Infookvir enciklika
count|6
properties|12
p|poslije|6
p|sve_broj|0
p|Papinski grb|0
p|web_hr|2
p|stranice|6
p|prijevod|5
p|prije|6
p|title|0
p|web_la|3
p|jezik|5
p|sat|0
p|papa|6

template|Predložak:Rimska građevina
count|5
properties|5
p|tip_građevine|4
p|slika|4
p|opis_slike|4
p|lokacija|4
p|ime|4

template|Predložak:Infookvir jemenska muhafaza
count|21
properties|6
p|slika|20
p|stanovništvo|20
p|glavni grad|20
p|arapsko ime|20
p|ime|20
p|površina|20

template|Predložak:Infookvir mjesni odbor Rijeke
count|30
properties|10
p|Ime|0
p|slika|8
p|stanovništvo|24
p|opis slike|8
p|predsjednik|16
p|naziv|29
p|zemljovid|7
p|Naselja|0
p|Osnutak|0
p|površina|24

template|Predložak:Infookvir papa
count|265
properties|15
p|slika|260
p|pravo_ime|172
p|latinsko_ime|244
p|hrvatsko_ime|265
p|fusnota|0
p|datum_rođenja|127
p|mjesto_rođenja|224
p|grb|91
p|slika_širina|264
p|slika_opis|3
p|prethodnik|265
p|papa_do|262
p|imenjaci|217
p|papa_od|265
p|nasljednik|264

template|Predložak:Infookvir lik iz Zvjezdanih ratova
count|12
properties|12
p|slika|7
p|polozaj|11
p|planet|9
p|izvor|0
p|opis_slike|5
p|glumac|9
p|vrsta|11
p|boja|11
p|spol|11
p|visina|5
p|afilijacija|11
p|ime|11

template|Predložak:Infookvir vojna postrojba
count|267
properties|62
p|bitke oznaka|40
p|flying_hours|0
p|zrakoplov izviđački|6
p|bojišta|39
p|država|226
p|ratovi|41
p|zrakoplov ostali|3
p|zrakoplov školski|13
p|slika|209
p|zrakoplov lovac|11
p|opis slike|84
p|veličina|87
p|specijalizacija|15
p|zapovjedna struktura|34
p|odanost|77
p|simbol raspoznavanja 4|0
p|oprema oznaka|6
p|zrakoplov borbeni|5
p|vojarna oznaka|41
p|boje|20
p|odlikovanja|16
p|trenutačni zapovjednik|67
p|zrakoplov bombarder|0
p|zapovjednik2 oznaka|8
p|osnovana datum|238
p|simbol raspoznavanja oznaka|42
p|naziv|266
p|boje oznaka|0
p|oprema|9
p|uloga|32
p|zapovjednik oznaka|52
p|zrakoplov transportni|12
p|simbol raspoznavanja 4 oznaka|0
p|zapovjednik1|65
p|geslo|37
p|vrsta|116
p|ceremonijalni zapovjednik|3
p|obljetnica|34
p|maskota|0
p|marš|9
p|simbol raspoznavanja 2|20
p|zrakoplov patrolni|4
p|bitke|130
p|ukinuta datum|140
p|zaštitnik|8
p|zrakoplov helikopter|18
p|zrakoplov presretač|0
p|pobunjenopodručje|1
p|raspuštena|47
p|battle_honours|0
p|simbol raspoznavanja 2 oznaka|18
p|trenutačni zapovjednik oznaka|1
p|zapovjednik2|7
p|grana|220
p|simbol raspoznavanja|57
p|sjedište|188
p|nadimak|30
p|period|76
p|simbol raspoznavanja 3 oznaka|1
p|ceremonijalni zapovjednik oznaka|3
p|simbol raspoznavanja 3|1
p|istaknuti zapovjednici|101

template|Predložak:Infookvir lik iz stripa Peanuts
count|9
properties|7
p|slika|0
p|starost|7
p|glumac|0
p|rođendan|6
p|autor|8
p|obitelj|8
p|ime|9

template|Predložak:Infookvir rijeka
count|890
properties|23
p|Maksimalni istjek|6
p|slika|641
p|Brane|2
p|karta_opis|9
p|Površina porječja|594
p|Tip ušća|86
p|Pritoke|352
p|Duljina|797
p|Plovna od - do|252
p|Slijev|126
p|Gradovi kroz koje protječe|373
p|Sliv|535
p|Minimalni istjek|5
p|Ulijeva se u|833
p|karta|9
p|Nadmorska visina ušća|18
p|Nadmorska visina izvora|425
p|slika_opis|293
p|Ušće|537
p|Prosječni istjek|433
p|Države kroz koje protječe|641
p|ime|884
p|Izvor|643

template|Predložak:Infookvir zastava
count|40
properties|7
p|dizajner2|0
p|dizajner5|0
p|dizajner|11
p|dizajner4|0
p|dizajner6|0
p|dizajner3|0
p|ime|38

template|Predložak:Infookvir OI
count|52
properties|4
p|grad domaćin|51
p|olimpijska baklja|47
p|ime|51
p|Optional caption|0

template|Predložak:16TeamBracket-Compact-Tennis5
count|1
properties|214
p|RD1-score01-3|1
p|RD2-seed03|1
p|RD2-score05-3|1
p|RD1-seed12|1
p|RD1-team06|1
p|RD1-score04-2|1
p|RD2-score05-5|1
p|RD1-score15-2|1
p|RD1-score03-4|1
p|RD4-score01-4|1
p|RD1-seed01|1
p|RD1-score11-3|1
p|RD1-team03|1
p|RD2-score07-4|1
p|RD1-score08-2|1
p|RD2-score08-3|1
p|RD1-seed06|1
p|RD1-score07-5|1
p|RD1-score13-5|1
p|RD1-team15|1
p|RD2-seed07|1
p|RD1-score06-4|1
p|RD1-score14-1|1
p|RD1-score04-5|1
p|RD4-score02-4|1
p|RD3-score04-2|1
p|RD1-score05-3|1
p|RD2-score04-2|1
p|RD2-team04|1
p|RD1-score16-5|0
p|RD2-score03-5|1
p|RD3-score03-4|1
p|RD3-score01-4|1
p|RD3-team02|1
p|RD1-team11|1
p|RD1-score06-1|1
p|RD1-score14-5|1
p|RD1-score01-2|1
p|RD1-score02-4|1
p|RD2-score02-3|1
p|RD1-score07-2|1
p|RD1-score10-3|1
p|RD3-score04-5|1
p|RD2-score01-2|1
p|RD1-score12-4|1
p|RD1-score10-1|1
p|RD3|1
p|RD1-team09|1
p|RD2-score03-2|1
p|RD4-score02-1|1
p|RD1-score16-4|1
p|RD3-score03-1|1
p|RD1-seed07|1
p|RD1-seed13|1
p|RD1-seed02|1
p|RD4-seed02|1
p|RD3-seed02|1
p|RD1-score13-1|1
p|RD3-score04-3|1
p|RD1-score10-5|1
p|RD1-team12|1
p|RD1-score14-2|1
p|RD1-seed04|1
p|RD1-score11-2|1
p|RD1-score06-5|1
p|RD2-score07-3|1
p|RD1-team02|1
p|RD1-score05-2|1
p|RD3-score01-5|1
p|RD1-score15-3|1
p|RD2-score08-4|1
p|RD2-score03-1|1
p|RD1-score14-3|1
p|RD1-score03-3|1
p|RD2-score07-1|1
p|RD3-score02-4|1
p|RD1-seed11|0
p|RD2-score03-4|1
p|RD1-score07-4|1
p|RD3-team03|1
p|RD1-seed15|1
p|RD1-score04-4|1
p|RD1-score01-5|0
p|RD1-score02-3|1
p|RD2-score04-3|1
p|RD2-team03|1
p|RD2-score01-3|1
p|RD3-seed01|1
p|RD2-seed06|0
p|RD1-score13-2|1
p|RD1-score10-2|1
p|RD1-score01-1|1
p|RD1-score05-5|1
p|RD2-score02-4|1
p|RD1-seed03|1
p|RD1-score16-3|1
p|RD1-score02-2|1
p|RD4-score01-3|1
p|RD1-score08-5|1
p|RD3-score04-4|1
p|RD1-seed14|1
p|RD4-seed01|1
p|RD1|1
p|RD3-score03-2|1
p|RD2-score07-2|1
p|RD1-seed08|1
p|RD2-score06-5|1
p|RD2-seed01|1
p|RD3-score01-1|1
p|RD1-score09-3|1
p|RD4-score02-2|1
p|RD1-score12-3|1
p|RD1-score04-1|1
p|RD1-score15-4|1
p|RD1-score06-2|1
p|RD4-team02|1
p|RD1-score15-1|1
p|RD1-seed05|1
p|RD2-score01-4|1
p|RD3-team04|1
p|RD2-score08-5|1
p|RD2-score06-1|1
p|RD2-team07|1
p|RD2-seed04|1
p|RD1-score14-4|1
p|RD2-score03-3|1
p|RD4-score01-1|1
p|RD1-score07-3|1
p|RD1-seed16|1
p|RD3-score02-3|1
p|RD2-score05-1|1
p|RD1-team08|1
p|RD1-score05-1|1
p|RD4-score01-2|1
p|RD1-score08-4|1
p|RD3-score01-3|1
p|RD2-team02|1
p|RD2-score06-4|1
p|RD3-score02-2|1
p|RD1-score16-2|1
p|RD3-score01-2|1
p|RD4-score02-5|1
p|RD1-score09-2|1
p|RD2-seed05|1
p|RD1-score05-4|1
p|RD1-score13-3|1
p|RD1-score12-2|1
p|RD1-score06-3|1
p|RD1-score09-5|1
p|RD3-score03-5|1
p|RD2-team06|1
p|RD1-seed09|1
p|RD1-score15-5|0
p|RD1-score08-1|1
p|RD1-team01|1
p|RD1-score11-5|1
p|RD1-score03-2|1
p|RD2-seed02|1
p|RD2-score08-1|1
p|RD2|1
p|RD1-team16|1
p|RD2-score02-5|1
p|RD2-score05-4|1
p|RD1-team13|1
p|RD1-seed10|1
p|RD4-team01|1
p|RD3-score02-1|1
p|RD1-score04-3|1
p|RD2-score05-2|1
p|RD3-seed04|1
p|RD1-score11-1|1
p|RD2-team05|1
p|RD2-score04-1|1
p|RD4-score01-5|1
p|RD1-team05|1
p|RD2-team08|1
p|RD2-score02-1|1
p|RD1-team14|1
p|RD1-score01-4|1
p|RD1-team07|1
p|RD1-team04|1
p|RD3-score03-3|1
p|RD2-score07-5|1
p|RD1-score03-5|1
p|RD1-score12-5|1
p|RD1-score09-4|1
p|RD3-score04-1|1
p|RD3-team01|1
p|RD1-score13-4|1
p|RD2-seed08|1
p|RD2-score02-2|1
p|RD2-score04-5|1
p|RD2-score06-2|1
p|RD2-score06-3|1
p|RD4-score02-3|1
p|RD1-score11-4|1
p|RD1-score02-5|0
p|RD2-score08-2|1
p|RD1-score09-1|1
p|RD1-score12-1|1
p|RD1-score08-3|1
p|RD2-score04-4|1
p|RD2-score01-5|1
p|RD1-score16-1|1
p|RD3-seed03|1
p|RD1-score02-1|1
p|RD1-score10-4|1
p|RD4|1
